Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,Hisse
2023-09-30,11.2,1618.25,15.83,12.5,-0.46,7.29,ORGNW
2023-12-31,27.45,551.28,1.0,14.55,-0.26,-2.47,ORGNW
2024-03-31,-31.84,-728.21,1.71,12.61,1.39,-3.41,ORGNW
2024-06-30,2.94,8919.81,1.56,13.57,0.64,-4.99,ORGNW
2024-09-30,0.74,53222.95,1.05,16.27,0.35,-10.24,ORGNW
2024-12-31,0.13,135133.33,0.63,11.09,1.12,-4.0,ORGNW
2025-03-31,2.08,28969.91,0.88,9.51,0.38,-8.4,ORGNW
2025-06-30,3.13,8323.08,0.53,6.37,0.71,-4.1,ORGNW
2025-09-30,3.37,10885.99,0.58,6.33,0.53,-5.55,ORGNW
2020-03-31,27.92,859.7,0.42,0.86,-0.34,-91.37,NXGLW
2020-06-30,-93.41,-535.29,,0.57,-0.49,-120.18,NXGLW
2020-09-30,-11.16,-1881.48,5.37,0.49,-0.56,-145.72,NXGLW
2020-12-31,-136.63,-389.86,4.95,0.27,-0.47,-959.15,NXGLW
2021-03-31,-15.73,-1138.1,61.8,0.91,-0.17,-70.4,NXGLW
2021-06-30,0.96,13925.0,101.2,0.51,-1.7,-307.06,NXGLW
2021-09-30,-17.01,-970.18,159.4,0.75,-0.99,-235.95,NXGLW
2021-12-31,19.32,961.17,164.73,4.82,2.65,-13.56,NXGLW
2022-03-31,-5.56,-3590.91,187.88,6.15,1.75,-17.82,NXGLW
2022-06-30,18.0,810.89,62.03,4.33,0.39,-11.07,NXGLW
2022-09-30,26.06,800.68,42.61,7.46,-0.24,-14.93,NXGLW
2022-12-31,6.87,2269.44,0.38,8.74,-0.26,-8.49,NXGLW
2023-03-31,-9.19,-1449.12,0.16,4.78,-0.59,-11.89,NXGLW
2023-06-30,14.74,543.02,0.77,4.01,0.57,-11.24,NXGLW
2023-09-30,28.17,277.91,0.25,3.58,0.43,-9.65,NXGLW
2023-12-31,14.6,871.52,0.46,1.98,-0.03,-23.38,NXGLW
2024-03-31,12.64,644.38,1.18,1.96,-0.2,-17.82,NXGLW
2024-06-30,28.47,357.07,2.08,1.36,-0.56,-21.24,NXGLW
2024-09-30,43.61,161.47,0.68,1.51,-1.0,-14.79,NXGLW
2024-12-31,25.62,207.96,0.53,2.07,-0.39,-14.77,NXGLW
2025-03-31,42.34,165.4,0.75,1.88,-0.73,-13.67,NXGLW
2025-06-30,43.62,150.56,0.73,1.74,-0.93,-14.24,NXGLW
2025-09-30,42.37,158.33,0.34,1.69,-1.08,-12.59,NXGLW
2020-03-31,,-27.12,,,,-393.67,CINGW
2020-12-31,,-83.06,,0.53,-0.22,-92.35,CINGW
2021-03-31,,-661.41,,,,,CINGW
2021-06-30,,-1751.09,,0.79,-0.13,-75.41,CINGW
2021-09-30,,-1182.47,,1.1,0.05,-496.56,CINGW
2021-12-31,,-109.59,,16.05,1.55,-12.73,CINGW
2022-03-31,,-4838.77,,8.94,0.6,-31.24,CINGW
2022-06-30,,-3891.77,,10.94,0.46,-33.16,CINGW
2022-09-30,,-3812.45,,1.85,0.25,-48.14,CINGW
2022-12-31,,-2885.78,,1.12,-0.03,-118.62,CINGW
2023-03-31,,,,0.56,-0.27,-4907.11,CINGW
2023-06-30,,-3996.8,,0.19,-0.31,108.49,CINGW
2023-09-30,,-3617.55,,0.51,-0.07,6206.59,CINGW
2023-12-31,,-3844.38,,0.04,-0.13,100.95,CINGW
2024-03-31,,-1702.09,,1.21,0.06,-92.42,CINGW
2024-06-30,,-1857.6,,1.23,0.0,-104.08,CINGW
2024-09-30,,-1884.26,,7.35,0.62,-34.27,CINGW
2024-12-31,,-3773.0,,2.55,0.3,-82.25,CINGW
2025-03-31,,-2142.13,,1.87,0.3,-64.12,CINGW
2025-06-30,,-3063.48,,1.52,0.12,-86.88,CINGW
2025-09-30,,-5515.02,,1.26,0.05,-211.33,CINGW
2020-03-31,50.99,85.49,12.4,,9.65,-0.4,CMCT
2020-06-30,44.85,124.79,17.54,,21.3,-1.25,CMCT
2020-09-30,40.22,134.77,15.25,,25.03,-1.62,CMCT
2020-12-31,45.02,120.8,15.19,,17.4,-1.36,CMCT
2021-03-31,49.01,107.19,13.94,,17.65,-1.13,CMCT
2021-06-30,55.89,66.89,11.79,,5.32,0.13,CMCT
2021-09-30,56.51,65.3,9.01,,5.13,0.4,CMCT
2021-12-31,47.98,71.71,7.65,,5.09,0.16,CMCT
2022-03-31,50.03,62.42,8.76,6.81,5.38,0.55,CMCT
2022-06-30,44.02,53.58,9.1,,4.22,0.69,CMCT
2022-09-30,38.44,73.28,8.82,4.72,6.93,-0.06,CMCT
2022-12-31,57.5,72.22,10.97,,3.37,0.25,CMCT
2023-03-31,40.92,96.59,21.57,,11.84,-1.83,CMCT
2023-06-30,41.41,163.31,26.58,4.04,10.55,-4.6,CMCT
2023-09-30,38.1,170.11,34.61,3.51,11.58,-4.24,CMCT
2023-12-31,31.89,31.78,31.14,1.89,8.25,-2.24,CMCT
2024-03-31,42.52,56.02,26.4,2.03,9.48,-1.01,CMCT
2024-06-30,45.1,50.6,26.79,2.1,7.49,-0.22,CMCT
2024-09-30,33.07,91.34,33.6,1.72,20.65,-3.04,CMCT
2024-12-31,44.6,94.51,32.97,1.8,17.42,-3.16,CMCT
2025-03-31,41.88,64.63,30.22,1.79,12.03,-1.95,CMCT
2025-06-30,36.37,74.7,34.28,2.13,16.98,-3.0,CMCT
2025-09-30,-25.85,-67.82,39.31,74.08,-24.7,-4.42,CMCT
2025-12-31,-103.76,-109.95,34.95,0.22,22.74,-4.31,CMCT
2020-03-31,65.02,622.22,147.32,0.04,-2.13,13.3,SBFMW
2020-06-30,65.92,1387.75,159.91,0.19,-0.13,172.1,SBFMW
2020-09-30,63.03,722.46,128.83,0.71,-0.2,125.9,SBFMW
2020-12-31,62.65,2056.23,376.38,0.98,-0.24,113.53,SBFMW
2021-03-31,53.77,6021.91,124.1,2.13,-0.04,570.37,SBFMW
2021-06-30,64.98,1230.99,369.99,2.84,-0.07,329.89,SBFMW
2021-09-30,61.28,1707.58,93.0,5.28,-0.07,344.06,SBFMW
2021-12-31,28.0,1273.49,43.03,24.07,-0.05,315.18,SBFMW
2022-03-31,51.2,2048.03,10.49,140.76,,-9.29,SBFMW
2022-06-30,50.31,1020.07,,401.11,,-1.29,SBFMW
2022-09-30,50.47,2663.19,,85.09,,-3.61,SBFMW
2022-12-31,37.84,1667.0,0.67,3.94,0.23,-108.71,SBFMW
2023-03-31,37.35,200.05,0.84,3.61,2.94,-8.76,SBFMW
2023-06-30,35.12,150.64,0.06,5.6,6.32,-3.9,SBFMW
2023-09-30,33.4,139.2,0.65,5.0,8.49,-2.96,SBFMW
2023-12-31,33.44,133.29,0.39,4.48,4.08,-5.89,SBFMW
2024-03-31,30.66,158.39,0.65,4.41,3.59,-5.17,SBFMW
2024-06-30,24.78,155.05,0.0,4.86,3.47,-2.1,SBFMW
2024-09-30,33.98,138.63,,5.74,3.17,-4.78,SBFMW
2024-12-31,32.24,165.88,0.09,4.11,0.99,-9.18,SBFMW
2025-03-31,30.67,147.47,,4.25,1.56,-5.2,SBFMW
2025-06-30,36.37,160.03,,5.0,1.23,-6.89,SBFMW
2025-09-30,32.64,135.35,,4.2,2.28,-3.65,SBFMW
2022-03-31,8.58,94.23,2.0,20.91,,-1.02,BTMWW
2022-06-30,11.11,64.56,1.76,1.13,0.57,-1.61,BTMWW
2022-09-30,12.2,77.18,1.78,0.45,,0.11,BTMWW
2022-12-31,12.74,77.55,2.11,0.86,0.75,50.17,BTMWW
2023-03-31,13.63,61.12,1.8,0.98,0.35,48.39,BTMWW
2023-06-30,15.31,65.05,2.23,0.63,0.64,209.06,BTMWW
2023-09-30,15.01,72.4,1.54,0.72,0.16,51.2,BTMWW
2023-12-31,14.52,82.39,1.22,0.81,0.09,52.54,BTMWW
2024-03-31,12.45,95.95,3.57,1.16,0.43,9.26,BTMWW
2024-06-30,16.16,71.15,1.77,1.16,0.22,15.37,BTMWW
2024-09-30,16.57,75.56,2.15,0.91,0.77,5.46,BTMWW
2024-12-31,18.57,58.96,2.53,0.85,0.69,28.13,BTMWW
2025-03-31,20.18,46.29,1.87,1.09,0.37,-24.43,BTMWW
2025-06-30,19.01,51.88,2.75,1.41,0.3,281.54,BTMWW
2025-09-30,18.54,60.89,2.54,1.88,0.22,29.91,BTMWW
2025-12-31,14.92,123.77,2.14,,-0.69,-170.31,BTMWW
2020-12-31,94.68,196.03,,1.91,,-20.28,ONFOW
2021-03-31,55.45,160.03,0.09,,,,ONFOW
2021-09-30,35.45,518.22,2.71,1.62,0.16,-30.81,ONFOW
2021-12-31,39.63,557.68,,6.37,0.5,-22.65,ONFOW
2022-03-31,41.76,569.7,0.62,2.69,,-25.54,ONFOW
2022-06-30,41.84,908.78,,1.26,,-61.74,ONFOW
2022-09-30,38.45,829.52,0.78,34.3,2.93,-7.16,ONFOW
2022-12-31,66.93,253.59,,2.17,1.25,-10.03,ONFOW
2023-03-31,54.98,281.8,,1.66,0.53,-11.3,ONFOW
2023-06-30,62.26,260.38,,1.41,0.46,-12.58,ONFOW
2023-09-30,64.55,659.22,,1.16,0.34,-85.24,ONFOW
2023-12-31,66.12,320.37,,1.62,0.4,-42.39,ONFOW
2024-03-31,63.29,145.34,1.12,0.34,-1.01,-9.35,ONFOW
2024-06-30,56.49,177.82,1.32,0.27,-0.71,-17.41,ONFOW
2024-09-30,59.93,140.27,1.0,0.24,-1.95,-12.62,ONFOW
2024-12-31,53.57,148.24,1.62,0.34,-1.39,4.04,ONFOW
2025-03-31,60.71,146.02,3.58,0.61,-0.94,-22.15,ONFOW
2025-06-30,61.57,126.13,2.31,0.5,-3.12,-18.57,ONFOW
2025-09-30,64.59,115.13,3.93,0.49,-2.71,-31.19,ONFOW
2020-12-31,-68.69,-1201.3,21.22,0.19,-0.69,39.7,LUCYW
2021-03-31,7.97,2416.47,7.85,,,,LUCYW
2021-06-30,25.71,1685.63,11.78,0.97,-0.04,-438.15,LUCYW
2021-09-30,23.86,2774.05,5.56,0.75,-0.08,-1960.18,LUCYW
2021-12-31,23.76,2208.02,2.1,1.04,-0.04,-667.62,LUCYW
2022-03-31,31.52,1697.24,7.57,0.39,-0.26,211.36,LUCYW
2022-06-30,21.12,2750.74,22.17,0.27,-0.42,88.58,LUCYW
2022-09-30,15.05,6072.93,24.93,7.17,0.88,-25.21,LUCYW
2022-12-31,-293.42,-853.5,6.01,7.07,0.47,-46.64,LUCYW
2023-03-31,7.1,13985.4,1.34,9.0,,-31.44,LUCYW
2023-06-30,-17.55,-4375.08,0.65,26.53,,-14.39,LUCYW
2023-09-30,36.21,2087.45,,17.4,,-20.3,LUCYW
2023-12-31,-29.26,-1310.23,,8.99,,-43.06,LUCYW
2024-03-31,1.81,29082.75,,4.65,,-50.53,LUCYW
2024-06-30,17.87,3678.29,,14.73,0.75,-26.53,LUCYW
2024-09-30,23.4,3069.24,,16.83,,-15.74,LUCYW
2024-12-31,13.57,2418.3,,12.52,,-23.38,LUCYW
2025-03-31,48.52,963.27,,16.39,,-23.73,LUCYW
2025-06-30,-2.19,-17042.3,,18.7,,-18.68,LUCYW
2025-09-30,36.65,884.53,,11.98,,-17.91,LUCYW
2020-03-31,70.6,806.7,,,,,CELUW
2020-06-30,57.03,7028.18,,5.34,,-48.19,CELUW
2020-09-30,69.21,306.98,21.04,3.66,0.28,-344.4,CELUW
2020-12-31,63.92,433.29,22.33,2.7,-0.92,20.89,CELUW
2021-03-31,53.31,3230.82,28.27,1.73,-0.03,131.9,CELUW
2021-06-30,54.96,3549.69,25.56,0.75,-0.11,65.73,CELUW
2021-09-30,78.24,31.13,7.94,3.12,-0.2,51.9,CELUW
2021-12-31,4.04,7728.06,15.63,2.25,2.33,-4.06,CELUW
2022-03-31,32.17,2279.88,,2.91,0.07,-69.93,CELUW
2022-06-30,15.81,599.33,,2.29,-0.05,31.85,CELUW
2022-09-30,-74.44,-83.43,,0.91,0.85,2.92,CELUW
2022-12-31,-27.08,-1663.95,,0.54,-0.44,12.28,CELUW
2023-03-31,49.1,3405.9,7.04,0.38,-0.22,-41.13,CELUW
2023-06-30,72.7,2088.58,37.58,0.28,-0.33,-40.46,CELUW
2023-09-30,4.86,54043.48,25.65,0.19,-0.17,-310.36,CELUW
2023-12-31,20.67,431.96,5.47,0.29,-1.91,23.31,CELUW
2024-03-31,88.83,156.56,7.82,0.35,-0.86,-70.45,CELUW
2024-06-30,82.47,201.87,12.81,0.26,-2.65,-23.33,CELUW
2024-09-30,58.23,312.95,18.85,0.19,-1.38,-93.16,CELUW
2024-12-31,59.5,186.01,9.99,0.38,-2.24,-150.42,CELUW
2025-03-31,68.9,233.21,21.33,0.38,-1.12,358.77,CELUW
2025-06-30,8.61,3311.34,33.87,0.25,-0.83,96.18,CELUW
2025-09-30,61.81,494.98,27.95,0.16,-0.84,114.83,CELUW
2020-12-31,31.25,135.36,,0.93,-0.36,-18.89,PRENW
2021-03-31,38.18,49.59,0.06,0.98,1.3,5.77,PRENW
2021-06-30,43.9,57.28,0.49,2.47,-11.55,3.85,PRENW
2021-09-30,34.48,120.75,3.15,0.41,-1.41,-26.28,PRENW
2021-12-31,36.72,229.4,3.81,1.82,-1.35,21.39,PRENW
2022-03-31,39.15,101.53,2.71,1.73,0.15,7.76,PRENW
2022-06-30,32.52,1774.88,33.95,4.89,0.27,-65.81,PRENW
2022-09-30,44.88,982.69,2.57,5.05,1.74,-7.18,PRENW
2022-12-31,51.61,82.85,0.1,4.23,111.56,0.68,PRENW
2023-03-31,29.57,1122.7,0.89,4.59,2.91,-4.56,PRENW
2023-06-30,46.83,587.04,0.64,3.96,2.32,-10.13,PRENW
2023-09-30,33.91,882.26,0.73,2.4,1.38,-6.05,PRENW
2023-12-31,49.18,541.7,,2.37,1.0,-8.21,PRENW
2024-03-31,58.97,342.2,0.25,2.33,1.42,-4.3,PRENW
2024-06-30,63.42,381.53,0.46,2.06,1.02,-5.7,PRENW
2024-09-30,50.75,399.14,1.04,1.4,0.58,-5.97,PRENW
2024-12-31,37.2,524.64,0.75,2.36,0.47,-9.59,PRENW
2025-03-31,42.41,244.81,0.4,2.07,0.97,-6.46,PRENW
2025-06-30,41.23,238.08,0.37,2.16,0.34,-8.22,PRENW
2025-09-30,59.54,143.95,0.23,1.51,0.41,-4.59,PRENW
2025-12-31,59.47,156.99,0.12,3.01,0.6,-16.1,PRENW
2020-03-31,78.49,44.71,42.73,2.54,19.73,-26.64,GIPRW
2020-06-30,81.07,33.87,39.9,2.68,15.76,-17.68,GIPRW
2020-09-30,79.43,158.22,38.35,1.68,25.98,-57.49,GIPRW
2020-12-31,80.18,148.68,38.12,1.87,21.71,-36.48,GIPRW
2021-03-31,80.73,142.53,37.89,1.58,19.85,-53.9,GIPRW
2021-06-30,83.43,138.53,34.15,1.18,20.56,-67.26,GIPRW
2021-09-30,81.09,132.47,32.51,20.36,8.0,3.1,GIPRW
2021-12-31,75.74,203.3,30.0,18.77,-32.37,-6.17,GIPRW
2022-03-31,78.56,148.9,27.95,5.79,32.42,-4.49,GIPRW
2022-06-30,76.42,162.99,27.24,5.31,39.04,-9.04,GIPRW
2022-09-30,81.7,140.12,25.94,4.53,27.97,-5.38,GIPRW
2022-12-31,74.25,183.33,38.06,1.17,55.52,-9.13,GIPRW
2023-03-31,76.55,168.28,35.09,1.01,36.18,-14.37,GIPRW
2023-06-30,75.9,165.22,35.12,0.8,235.96,-10.94,GIPRW
2023-09-30,76.61,186.07,41.79,1.27,22.05,-9.23,GIPRW
2023-12-31,79.7,135.51,33.24,1.04,10.37,-12.28,GIPRW
2024-03-31,73.09,167.51,41.95,2.75,16.16,-23.76,GIPRW
2024-06-30,69.74,193.34,45.29,3.06,20.27,-24.93,GIPRW
2024-09-30,69.63,181.94,45.77,0.57,113.46,-47.9,GIPRW
2024-12-31,77.29,152.9,42.85,1.15,5.68,-5.05,GIPRW
2025-03-31,73.29,184.55,49.64,3.6,25.75,-89.16,GIPRW
2025-06-30,71.09,237.24,85.71,1.3,-309.57,325.54,GIPRW
2025-09-30,74.26,192.64,47.06,2.8,24.68,71.99,GIPRW
2025-03-31,55.2,2319.32,1.09,3.13,,-46.58,SXTPW
2025-06-30,50.41,3660.79,1.21,2.27,,-73.96,SXTPW
2025-09-30,-22.87,-2223.48,0.39,2.87,,-53.3,SXTPW
2020-03-31,43.3,61.79,0.16,12.71,-1.31,5.36,PAVS
2020-09-30,43.78,61.48,0.27,12.82,-2.38,3.63,PAVS
2021-03-31,17.33,125.17,0.11,6.29,5.0,-2.53,PAVS
2021-09-30,12.1,285.6,0.08,6.75,1.11,-11.01,PAVS
2022-03-31,-4.61,-1787.04,0.11,3.15,0.1,-50.09,PAVS
2022-09-30,2.32,629.42,,2.01,1.1,-129.08,PAVS
2023-03-31,0.4,9800.32,,0.47,0.12,-13.2,PAVS
2023-09-30,0.08,204320.11,,4.0,,76.76,PAVS
2024-03-31,1.55,446671.05,15.61,1.11,-0.06,-328.31,PAVS
2024-09-30,13.55,12570.22,165.34,8.74,-0.59,-5.89,PAVS
2025-03-31,-8.42,-2164063.08,4814.41,1.12,-0.55,-25.26,PAVS
2025-09-30,11.27,144.87,1.47,1.15,1.92,-2.89,PAVS
2021-04-30,58.39,9107.19,428.87,1.47,-0.75,44.59,HSCSW
2022-04-30,-87.42,-54430.19,1856.66,0.56,-0.67,33.9,HSCSW
2022-07-31,-164.0,-27150.32,4487.72,3.53,0.54,-54.49,HSCSW
2022-10-31,,-25951.74,,1.31,0.19,-166.86,HSCSW
2023-01-31,-291.03,-22971.42,1682.31,1.45,0.05,520.38,HSCSW
2023-04-30,,-23323.58,,1.47,0.01,-708.01,HSCSW
2023-07-31,,-18033.76,,1.07,-0.19,263.01,HSCSW
2023-10-31,-134.77,-29769.54,4575.33,0.51,-0.3,105.98,HSCSW
2024-01-31,43.69,23852.44,805.75,5.09,0.99,-19.04,HSCSW
2024-04-30,,-20330.28,,4.2,0.68,-25.23,HSCSW
2024-07-31,,-6129.87,,4.49,0.42,-34.58,HSCSW
2024-10-31,,-5668.77,,1.72,0.0,-51.86,HSCSW
2025-01-31,,,,1.02,-0.04,-141.95,HSCSW
2025-04-30,-661.86,-6570.14,4157.52,0.59,-0.25,-1020.77,HSCSW
2025-07-31,60.0,164496.4,9667.79,1.47,0.11,-65.42,HSCSW
2025-10-31,-1282.51,-6583.22,11555.77,2.42,0.13,-56.21,HSCSW
2026-01-31,,,,1.19,-0.06,-74.85,HSCSW
2020-03-31,,,,,,-21.39,SRZNW
2020-12-31,,,,6.9,0.61,-22.89,SRZNW
2021-03-31,,,,4.18,0.29,-37.36,SRZNW
2021-06-30,,,,2.73,0.21,-55.44,SRZNW
2021-09-30,,,,9.09,1.0,-11.33,SRZNW
2021-12-31,,,,7.75,0.44,-13.63,SRZNW
2022-03-31,,,,11.79,0.13,-7.74,SRZNW
2022-06-30,,,,11.12,0.19,-15.52,SRZNW
2022-09-30,,,,9.56,0.37,-17.24,SRZNW
2022-12-31,100.0,117.35,,8.35,2.82,-1.02,SRZNW
2023-03-31,,,,8.61,0.44,-22.68,SRZNW
2023-06-30,,,,8.93,0.82,-17.05,SRZNW
2023-09-30,,,,7.25,0.82,-22.94,SRZNW
2023-12-31,,,,5.75,0.88,-23.5,SRZNW
2024-03-31,,,,5.18,0.7,-29.3,SRZNW
2024-06-30,,-2244.3,,6.96,1.03,-416.71,SRZNW
2024-09-30,100.0,87.68,,7.4,-4.68,-25.3,SRZNW
2024-12-31,100.0,1411.76,,5.32,0.79,131.15,SRZNW
2025-03-31,100.0,1071.62,,10.02,2.53,-475.33,SRZNW
2025-06-30,100.0,1017.29,,16.41,2.33,84.36,SRZNW
2025-09-30,100.0,1207.32,,13.15,0.26,304.67,SRZNW
2020-01-31,99.56,20.45,0.62,0.3,0.46,48.18,NCPLW
2020-04-30,98.2,118.52,2.85,0.43,-0.51,-82.05,NCPLW
2020-07-31,75.54,96.06,0.58,0.53,12.23,4.34,NCPLW
2020-10-31,61.27,87.86,1.82,0.3,13.74,3.95,NCPLW
2021-01-31,98.74,92.65,2.36,0.21,8.52,0.35,NCPLW
2021-04-30,96.97,165.23,3.54,0.49,0.28,9.64,NCPLW
2021-07-31,95.47,280.29,5.64,0.72,0.25,7.02,NCPLW
2021-10-31,98.52,127.51,2.92,0.58,,-1.34,NCPLW
2022-01-31,97.83,107.66,1.14,0.79,0.39,7.57,NCPLW
2022-04-30,98.66,72.21,1.93,0.48,1.73,1.98,NCPLW
2022-07-31,98.43,99.49,2.71,1.18,-0.4,0.22,NCPLW
2022-10-31,97.96,80.77,1.29,0.93,0.98,0.61,NCPLW
2023-01-31,99.81,74.71,0.78,0.82,0.1,4.95,NCPLW
2023-04-30,99.25,56.01,0.54,0.49,0.39,2.8,NCPLW
2023-07-31,98.81,149.88,0.88,0.63,-0.47,-1.28,NCPLW
2023-10-31,99.01,97.42,0.52,0.78,9.13,0.87,NCPLW
2024-01-31,94.35,222.49,1.14,1.82,-0.02,-5.53,NCPLW
2024-04-30,96.83,558.22,2.94,0.33,-0.15,-6.87,NCPLW
2024-07-31,92.81,2000.08,7.36,0.27,-0.16,-6.74,NCPLW
2024-10-31,88.4,1561.01,5.63,0.35,-0.12,-5.94,NCPLW
2025-01-31,95.31,1259.71,6.8,0.15,-0.15,-8.6,NCPLW
2025-04-30,-101.2,-372.47,4.4,0.07,-0.03,-137.85,NCPLW
2025-07-31,96.1,1894.83,18.98,1.04,0.12,-15.75,NCPLW
2025-10-31,96.33,4404.11,23.89,0.57,-0.09,-9.93,NCPLW
2020-12-31,,,,0.13,,-6.37,BENFW
2021-03-31,-1284.07,-228.11,1682.44,,-81.25,-1.95,BENFW
2021-06-30,100.0,60.8,,1.8,2.19,-0.27,BENFW
2021-09-30,100.0,31.89,,,,0.98,BENFW
2021-12-31,100.0,-12.15,,0.51,-82.98,0.26,BENFW
2022-03-31,110.98,-32.13,-3.16,0.36,-0.37,-6.36,BENFW
2022-06-30,100.0,-0.96,,0.36,-100.32,0.2,BENFW
2022-09-30,127.58,-42.89,-9.42,0.04,-0.53,-14.93,BENFW
2022-12-31,209.63,-69.94,-35.88,0.02,-0.92,-11.62,BENFW
2023-03-31,157.98,-53.33,-22.14,0.1,-0.7,14.92,BENFW
2023-06-30,1405.98,-2897.38,-137.95,0.1,-0.03,476.01,BENFW
2023-09-30,136.01,-556.41,-11.96,0.05,-0.08,203.6,BENFW
2023-12-31,171.26,-5092.47,-45.35,0.04,-0.03,327.99,BENFW
2024-03-31,115.24,-292.3,-9.26,0.1,-0.16,28.26,BENFW
2024-06-30,61.68,615.59,42.68,0.05,0.59,-26.11,BENFW
2024-09-30,16.66,1061.78,50.46,0.04,2.07,-7.81,BENFW
2024-12-31,100.05,315.27,73.35,0.03,-5.1,5.18,BENFW
2025-03-31,100.0,-36.78,-9.88,0.26,-0.7,0.47,BENFW
2025-06-30,-22.22,-181875.0,1724.75,0.03,-0.96,29.6,BENFW
2025-09-30,100.0,-546.54,-177.27,0.02,-1.93,1.63,BENFW
2025-12-31,62.7,125.79,31.12,,,22.0,BENFW
2021-09-30,,,,,-177.25,-0.85,TVGNW
2021-12-31,,,,13.33,,-0.01,TVGNW
2022-03-31,,,,4.1,,-0.01,TVGNW
2022-06-30,,,,2.29,,0.06,TVGNW
2022-09-30,,,,1.49,,0.48,TVGNW
2022-12-31,,,,2.98,3.3,-7.7,TVGNW
2023-03-31,,,,0.15,,-306.17,TVGNW
2023-06-30,,-2256.46,,0.06,-1.0,25.53,TVGNW
2023-09-30,,-2384.54,,0.04,-6.47,4.3,TVGNW
2023-12-31,,-1891.96,,0.02,-7.34,3.85,TVGNW
2024-03-31,,-30026.27,,0.27,0.02,-194.13,TVGNW
2024-06-30,,-8499.89,,0.23,-0.02,79.26,TVGNW
2024-09-30,,-5881.39,,0.34,-0.03,95.46,TVGNW
2024-12-31,,-8942.47,,0.26,-0.04,138.6,TVGNW
2025-03-31,,-9725.57,,0.35,-0.07,134.29,TVGNW
2025-06-30,,-1772.36,,0.25,-0.33,58.03,TVGNW
2025-09-30,,-20944.74,,0.31,-0.29,73.2,TVGNW
2021-09-30,,,,1.06,,2.83,BNZIW
2021-12-31,,,,0.64,,-0.52,BNZIW
2022-03-31,,,,0.44,,3.08,BNZIW
2022-06-30,,,,0.25,,1.3,BNZIW
2022-09-30,72.83,138.11,,0.16,,-1.55,BNZIW
2022-12-31,49.91,402.22,,0.05,-0.59,26.8,BNZIW
2023-03-31,64.98,414.79,78.26,0.15,-0.04,-10.01,BNZIW
2023-06-30,68.22,360.03,90.0,0.03,-1.84,9.41,BNZIW
2023-09-30,69.11,369.08,135.24,0.02,6.54,2.46,BNZIW
2023-12-31,71.01,516.0,190.3,0.08,2.32,19.99,BNZIW
2024-03-31,64.67,587.37,95.32,0.06,-1.24,13.91,BNZIW
2024-06-30,69.0,586.22,73.17,0.04,-1.18,13.08,BNZIW
2024-09-30,68.72,473.26,97.17,0.17,-0.11,67.47,BNZIW
2024-12-31,71.27,523.28,51.43,0.09,-0.4,284.17,BNZIW
2025-03-31,74.77,294.22,18.71,0.09,-1.27,-123.71,BNZIW
2025-06-30,83.0,273.78,21.64,0.13,-0.47,-246.76,BNZIW
2025-09-30,71.39,318.16,13850.13,0.09,-0.82,-108.22,BNZIW
2020-03-31,23.24,132.87,,,,-3.58,GGROW
2020-09-30,20.55,159.09,,1.72,14.61,-9.19,GGROW
2020-12-31,20.55,159.09,,1.72,10.34,-9.19,GGROW
2021-03-31,12.69,343.92,4.53,10.36,0.11,-6.02,GGROW
2021-06-30,12.75,244.06,2.46,1.04,23.0,-14.18,GGROW
2021-09-30,17.29,168.72,2.82,0.6,-0.01,-4.59,GGROW
2021-12-31,20.95,145.05,2.88,0.75,37.3,-11.45,GGROW
2022-03-31,13.66,253.85,3.02,0.79,3.92,-21.67,GGROW
2022-06-30,13.97,1867.7,2.69,0.84,-2.97,-51.28,GGROW
2022-09-30,17.43,250.93,1.62,0.89,0.61,19.27,GGROW
2022-12-31,15.01,292.13,2.92,1.6,3.44,-4.19,GGROW
2023-03-31,12.94,316.68,2.39,1.39,-3.96,-15.23,GGROW
2023-06-30,15.24,252.35,2.48,1.32,2.97,-2.14,GGROW
2023-09-30,18.29,218.72,2.76,1.5,2.6,-1.18,GGROW
2023-12-31,11.58,344.95,2.61,1.24,17.96,-10.74,GGROW
2024-03-31,6.42,665.55,3.91,1.13,5.09,-5.69,GGROW
2024-06-30,5.15,689.67,3.11,1.46,7.12,-7.59,GGROW
2024-09-30,5.39,624.0,2.89,1.29,9.36,-7.2,GGROW
2024-12-31,-7.38,-1145.88,4.25,0.9,-1.65,-40.4,GGROW
2025-03-31,4.88,650.8,4.64,0.81,11.88,-11.71,GGROW
2025-06-30,0.34,10672.07,4.74,1.01,-191.56,-17.47,GGROW
2025-09-30,12.22,242.11,4.6,0.95,7.16,-11.3,GGROW
2025-12-31,14.26,220.49,4.14,0.77,8.63,-19.34,GGROW
2020-03-31,33.08,886.64,117.14,0.45,-1.02,84.51,AREBW
2020-06-30,27.3,1044.1,154.37,0.33,-1.44,31.05,AREBW
2020-09-30,18.16,1219.95,243.84,0.25,-2.0,29.9,AREBW
2020-12-31,17.66,1048.48,220.3,0.19,-2.12,27.52,AREBW
2021-03-31,23.23,567.51,156.96,0.17,-3.5,16.32,AREBW
2021-06-30,17.19,3894.28,279.94,0.24,-0.74,61.23,AREBW
2021-09-30,5.17,6361.32,129.48,0.28,-0.89,42.76,AREBW
2021-12-31,31.26,1596.73,405.17,0.19,-1.5,28.99,AREBW
